,Date,SNP500_High_x,SNP500_Low_x,Bitcoin_High,Bitcoin_Low,Oil_High,Oil_Low,Gold_High,Gold_Low,SNP500_High_y,SNP500_Low_y,Interest
1786,12/31/2015,37.79,36.22,"11,417.8","8,938.7",37.79,36.22,"1,062.30","1,059.00",37.79,36.22,0.13
1787,12/30/2015,37.4,36.4,"9,969.6","9,638.2",37.4,36.4,"1,060.10","1,060.10",37.4,36.4,0.13
1788,12/29/2015,37.94,36.66,"9,733.6","9,316.8",37.94,36.66,"1,074.60","1,066.70",37.94,36.66,0.13
1789,12/28/2015,38.09,36.6,"9,474.6","8,746.6",38.09,36.6,"1,076.50","1,065.70",38.09,36.6,0.13
1790,12/24/2015,38.28,37.38,"8,762.0","8,153.7",38.28,37.38,"1,076.60","1,069.50",38.28,37.38,0.13
1791,12/23/2015,37.95,36.28,"8,332.9","7,900.2",37.95,36.28,"1,074.90","1,067.60",37.95,36.28,0.13
1792,12/22/2015,36.54,35.66,"8,266.5","8,012.4",36.54,35.66,"1,080.30","1,071.20",36.54,35.66,0.13
1793,12/21/2015,34.86,33.98,"8,304.4","8,091.6",34.86,33.98,"1,081.40","1,063.10",34.86,33.98,0.13
1794,12/18/2015,35.57,34.29,"8,368.4","7,819.1",35.57,34.29,"1,071.00","1,050.00",35.57,34.29,0.13
1795,12/17/2015,35.84,34.63,"8,294.1","7,947.3",35.84,34.63,"1,072.70","1,046.80",35.84,34.63,0.13
1796,12/16/2015,37.35,35.29,"8,100.9","7,675.4",37.35,35.29,"1,077.90","1,060.20",37.35,35.29,0.13
1797,12/15/2015,37.88,36.03,"7,857.5","7,458.9",37.88,36.03,"1,067.90","1,057.40",37.88,36.03,0.13
1798,12/14/2015,36.7,34.53,"8,000.2","7,534.7",36.7,34.53,"1,077.30","1,058.10",36.7,34.53,0.13
1799,12/11/2015,36.84,35.16,"7,964.6","7,119.2",36.84,35.16,"1,079.10","1,061.70",36.84,35.16,0.13
1800,12/10/2015,37.54,36.38,"7,330.1","6,596.9",37.54,36.38,"1,076.00","1,068.80",37.54,36.38,0.13
1801,12/09/2015,38.99,36.87,"6,728.6","6,419.2",38.99,36.87,"1,085.00","1,068.70",38.99,36.87,0.13
1802,12/08/2015,38.58,36.64,"6,760.1","5,828.3",38.58,36.64,"1,078.40","1,066.80",38.58,36.64,0.13
1803,12/07/2015,40.15,37.5,"6,490.5","5,493.6",40.15,37.5,"1,086.10","1,065.00",40.15,37.5,0.13
1804,12/04/2015,42.0,39.6,"6,821.5","6,197.9",42.0,39.6,"1,088.30","1,057.20",42.0,39.6,0.13
1805,12/03/2015,41.78,40.07,"7,319.0","6,406.0",41.78,40.07,"1,064.50","1,045.40",41.78,40.07,0.13
1806,12/02/2015,41.97,39.84,"7,457.1","7,040.8",41.97,39.84,"1,071.00","1,049.40",41.97,39.84,0.13
1807,12/01/2015,42.23,41.17,"7,869.1","7,027.0",42.23,41.17,"1,074.00","1,062.60",42.23,41.17,0.13
1808,11/30/2015,42.61,41.5,"7,222.4","6,957.8",42.61,41.5,"1,069.10","1,052.20",42.61,41.5,0.13
1809,11/27/2015,43.3,41.67,"7,429.7","6,934.7",43.3,41.67,"1,073.90","1,051.60",43.3,41.67,0.13
1810,11/26/2015,43.29,42.3,"7,599.4","7,284.3",43.29,42.3,"1,073.90","1,051.60",43.29,42.3,0.13
1811,11/25/2015,43.25,41.72,"7,492.2","6,957.8",43.25,41.72,"1,079.50","1,067.50",43.25,41.72,0.13
1812,11/24/2015,43.46,41.86,"7,445.6","6,938.9",43.46,41.86,"1,080.00","1,069.60",43.46,41.86,0.13
1813,11/23/2015,42.75,40.41,"7,339.9","6,737.8",42.75,40.41,"1,075.00","1,065.00",42.75,40.41,0.13
1814,11/20/2015,40.99,38.99,"6,738.7","6,355.0",40.99,38.99,"1,087.30","1,075.10",40.99,38.99,0.13
1815,11/19/2015,41.05,39.89,"6,467.2","6,090.8",41.05,39.89,"1,085.00","1,070.30",41.05,39.89,0.13
1816,11/18/2015,41.55,39.91,"6,226.2","6,019.0",41.55,39.91,"1,071.00","1,066.10",41.55,39.91,0.13
1817,11/17/2015,42.03,40.58,"6,295.4","5,679.4",42.03,40.58,"1,083.30","1,065.70",42.03,40.58,0.13
1818,11/16/2015,42.25,40.06,"5,871.0","5,654.8",42.25,40.06,"1,096.50","1,082.10",42.25,40.06,0.13
1819,11/13/2015,42.21,40.22,"5,997.8","5,692.3",42.21,40.22,"1,084.20","1,080.70",42.21,40.22,0.13
1820,11/12/2015,43.33,41.54,"5,970.4","5,689.9",43.33,41.54,"1,088.50","1,074.60",43.33,41.54,0.13
1821,11/11/2015,44.11,42.62,"5,748.0","5,375.6",44.11,42.62,"1,092.50","1,084.00",44.11,42.62,0.13
1822,11/10/2015,44.76,43.57,"5,904.6","5,463.4",44.76,43.57,"1,093.20","1,086.40",44.76,43.57,0.13
1823,11/09/2015,45.12,43.64,"6,049.0","5,644.2",45.12,43.64,"1,093.30","1,089.00",45.12,43.64,0.13
1824,11/06/2015,45.64,44.11,"6,070.6","5,723.0",45.64,44.11,"1,108.40","1,085.00",45.64,44.11,0.13
1825,11/05/2015,46.65,45.12,"6,187.2","5,874.5",46.65,45.12,"1,111.10","1,103.10",46.65,45.12,0.13
1826,11/04/2015,48.28,46.17,"6,075.3","5,611.4",48.28,46.17,"1,121.00","1,106.70",48.28,46.17,0.13
1827,11/03/2015,48.36,45.96,"5,737.4","5,517.6",48.36,45.96,"1,135.50","1,114.40",48.36,45.96,0.13
1828,11/02/2015,46.73,45.56,"5,601.3","5,114.9",46.73,45.56,"1,141.10","1,133.80",46.73,45.56,0.13
1829,10/30/2015,47.03,45.48,"5,773.3","5,521.1",47.03,45.48,"1,142.40","1,139.30",47.03,45.48,0.13
1830,10/29/2015,46.79,45.16,"5,795.3","5,576.1",46.79,45.16,"1,147.70","1,147.70",46.79,45.16,0.13
1831,10/28/2015,46.22,43.06,"5,862.7","5,448.2",46.22,43.06,"1,183.10","1,152.10",46.22,43.06,0.13
1832,10/27/2015,43.91,42.58,"5,839.6","5,568.9",43.91,42.58,"1,168.80","1,160.50",43.91,42.58,0.13
1833,10/26/2015,44.94,43.64,"5,852.8","5,392.0",44.94,43.64,"1,169.60","1,162.00",44.94,43.64,0.13
1834,10/23/2015,45.75,44.2,"5,432.6","4,815.0",45.75,44.2,"1,179.40","1,158.60",45.75,44.2,0.13
1835,10/22/2015,46.1,44.9,"4,874.9","4,718.6",46.1,44.9,"1,171.80","1,161.40",46.1,44.9,0.13
1836,10/21/2015,46.08,44.86,"4,930.0","4,722.8",46.08,44.86,"1,179.30","1,163.20",46.08,44.86,0.13
1837,10/20/2015,46.52,45.23,"4,875.4","4,556.1",46.52,45.23,"1,181.40","1,167.20",46.52,45.23,0.13
1838,10/19/2015,47.49,45.85,"4,622.9","4,419.4",47.49,45.85,"1,178.20","1,168.30",47.49,45.85,0.13
1839,10/16/2015,47.5,46.16,"4,472.9","4,319.5",47.5,46.16,"1,184.80","1,174.30",47.5,46.16,0.13
1840,10/15/2015,47.02,45.23,"4,422.1","4,296.9",47.02,45.23,"1,191.70","1,173.90",47.02,45.23,0.13
1841,10/14/2015,46.96,45.94,"4,365.8","4,143.4",46.96,45.94,"1,189.90","1,162.50",46.96,45.94,0.13
1842,10/13/2015,48.43,46.44,"4,355.3","4,183.6",48.43,46.44,"1,168.60","1,151.30",48.43,46.44,0.13
1843,10/12/2015,50.13,47.04,"4,436.0","4,230.7",50.13,47.04,"1,168.60","1,154.30",50.13,47.04,0.13
1844,10/09/2015,50.92,49.17,"4,477.4","4,364.7",50.92,49.17,"1,159.30","1,138.00",50.92,49.17,0.13
1845,10/08/2015,50.07,47.76,"4,412.6","4,258.3",50.07,47.76,"1,150.90","1,135.90",50.07,47.76,0.13
1846,10/07/2015,49.71,47.7,"4,383.3","4,164.3",49.71,47.7,"1,153.60","1,141.30",49.71,47.7,0.13
1847,10/06/2015,49.08,45.73,"4,237.5","4,030.4",49.08,45.73,"1,151.00","1,134.50",49.08,45.73,0.13
1848,10/05/2015,46.94,45.21,"4,274.6","4,112.9",46.94,45.21,"1,141.60","1,129.60",46.94,45.21,0.13
1849,10/02/2015,45.81,43.97,"4,232.4","3,882.1",45.81,43.97,"1,140.90","1,103.80",45.81,43.97,0.13
1850,10/01/2015,47.1,44.63,"3,982.3","3,858.8",47.1,44.63,"1,118.50","1,110.30",47.1,44.63,0.13
1851,09/30/2015,45.85,44.68,"3,971.5","3,665.7",45.85,44.68,"1,127.70","1,110.80",45.85,44.68,0.13
1852,09/29/2015,45.7,44.3,"3,790.9","3,633.9",45.7,44.3,"1,134.30","1,123.50",45.7,44.3,0.13
1853,09/28/2015,45.5,44.3,"3,813.4","3,563.2",45.5,44.3,"1,146.90","1,127.50",45.5,44.3,0.13
1854,09/25/2015,46.38,44.86,"3,753.5","3,505.8",46.38,44.86,"1,149.70","1,141.60",46.38,44.86,0.13
1855,09/24/2015,45.18,43.71,"3,912.8","3,576.5",45.18,43.71,"1,154.90","1,130.20",45.18,43.71,0.13
1856,09/23/2015,47.15,44.41,"4,053.0","3,846.8",47.15,44.41,"1,132.50","1,121.70",47.15,44.41,0.13
1857,09/22/2015,46.48,45.14,"4,120.7","3,852.2",46.48,45.14,"1,135.00","1,121.00",46.48,45.14,0.13
1858,09/21/2015,46.74,44.69,"4,122.8","3,689.0",46.74,44.69,"1,139.20","1,131.30",46.74,44.69,0.13
1859,09/18/2015,47.03,44.24,"3,796.6","3,485.8",47.03,44.24,"1,139.50","1,128.60",47.03,44.24,0.13
1860,09/17/2015,47.71,46.33,"3,893.7","3,551.8",47.71,46.33,"1,131.80","1,116.30",47.71,46.33,0.13
1861,09/16/2015,47.35,44.82,"3,824.4","2,979.9",47.35,44.82,"1,121.90","1,105.10",47.35,44.82,0.13
1862,09/15/2015,45.25,43.92,"3,930.7","3,219.0",45.25,43.92,"1,107.50","1,102.50",45.25,43.92,0.13
1863,09/14/2015,44.97,43.59,"4,174.6","3,752.0",44.97,43.59,"1,108.10","1,104.00",44.97,43.59,0.13
1864,09/11/2015,45.88,44.16,"4,387.8","4,075.0",45.88,44.16,"1,111.10","1,104.00",45.88,44.16,0.13
1865,09/10/2015,46.04,43.36,"4,364.4","4,134.6",46.04,43.36,"1,111.60","1,109.40",46.04,43.36,0.13
1866,09/09/2015,46.26,44.05,"4,338.1","4,032.1",46.26,44.05,"1,116.70","1,103.90",46.26,44.05,0.13
1867,09/08/2015,46.41,44.14,"4,402.1","4,185.3",46.41,44.14,"1,124.50","1,117.50",46.41,44.14,0.13
1868,09/07/2015,45.92,44.15,"4,699.6","4,130.9",45.92,44.15,"1,126.00","1,114.70",45.92,44.15,0.13
1869,09/04/2015,47.23,45.61,"4,660.0","4,401.5",47.23,45.61,"1,126.70","1,117.50",47.23,45.61,0.13
1870,09/03/2015,48.42,45.65,"4,496.7","4,004.6",48.42,45.65,"1,127.90","1,126.60",48.42,45.65,0.13
1871,09/02/2015,46.77,43.21,"4,621.0","4,098.6",46.77,43.21,"1,134.60","1,131.70",46.77,43.21,0.13
1872,09/01/2015,48.87,44.15,"4,719.8","4,397.7",48.87,44.15,"1,141.00","1,139.80",48.87,44.15,0.13
1873,08/31/2015,49.33,43.6,"4,976.5","4,448.6",49.33,43.6,"1,130.20","1,127.30",49.33,43.6,0.13
1874,08/28/2015,45.9,41.78,"4,925.2","4,690.2",45.9,41.78,"1,133.70","1,133.70",45.9,41.78,0.13
1875,08/27/2015,42.86,38.95,"4,765.1","4,580.1",42.86,38.95,"1,128.00","1,116.90",42.86,38.95,0.13
1876,08/26/2015,39.86,38.52,"4,644.1","4,491.8",39.86,38.52,"1,145.60","1,116.60",39.86,38.52,0.13
1877,08/25/2015,39.89,38.16,"4,647.8","4,350.2",39.89,38.16,"1,155.50","1,133.90",39.89,38.16,0.13
1878,08/24/2015,40.47,37.75,"4,403.1","4,195.2",40.47,37.75,"1,169.10","1,145.00",40.47,37.75,0.13
1879,08/21/2015,41.4,39.86,"4,408.2","4,321.1",41.4,39.86,"1,167.00","1,148.10",41.4,39.86,0.13
1880,08/20/2015,41.48,40.21,"4,379.3","4,263.3",41.48,40.21,"1,153.20","1,131.70",41.48,40.21,0.13
1881,08/19/2015,42.68,40.4,"4,461.7","4,292.6",42.68,40.4,"1,133.80","1,115.50",42.68,40.4,0.13
1882,08/18/2015,42.9,41.43,"4,364.1","4,111.7",42.9,41.43,"1,120.20","1,108.40",42.9,41.43,0.13
1883,08/17/2015,42.69,41.64,"4,255.6","4,070.5",42.69,41.64,"1,121.80","1,112.80",42.69,41.64,0.13
1884,08/14/2015,42.96,41.35,"4,142.7","3,612.2",42.96,41.35,"1,120.00","1,110.90",42.96,41.35,0.13
1885,08/13/2015,43.72,41.91,"4,097.3","3,966.9",43.72,41.91,"1,126.00","1,112.90",43.72,41.91,0.13
1886,08/12/2015,43.87,42.8,"4,182.3","4,034.4",43.87,42.8,"1,125.30","1,101.00",43.87,42.8,0.13
1887,08/11/2015,45.34,42.69,"4,189.7","3,957.5",45.34,42.69,"1,118.50","1,093.20",45.34,42.69,0.13
1888,08/10/2015,45.01,43.35,"4,362.7","3,978.3",45.01,43.35,"1,108.20","1,088.80",45.01,43.35,0.13
1889,08/07/2015,45.16,43.7,"4,487.5","4,194.1",45.16,43.7,"1,098.70","1,081.10",45.16,43.7,0.13
1890,08/06/2015,45.27,44.2,"4,398.1","3,938.6",45.27,44.2,"1,093.10","1,082.90",45.27,44.2,0.13
1891,08/05/2015,46.7,44.83,"4,436.5","3,837.1",46.7,44.83,"1,091.30","1,081.70",46.7,44.83,0.13
1892,08/04/2015,46.23,45.29,"4,336.7","3,978.9",46.23,45.29,"1,093.80","1,079.80",46.23,45.29,0.13
1893,08/03/2015,46.94,45.08,"4,189.4","3,847.3",46.94,45.08,"1,097.00","1,084.80",46.94,45.08,0.13
1894,07/31/2015,48.62,46.7,"3,967.3","3,611.4",48.62,46.7,"1,102.50","1,079.10",48.62,46.7,0.13
1895,07/30/2015,49.36,48.34,"3,706.5","3,409.8",49.36,48.34,"1,097.30","1,081.30",49.36,48.34,0.13
1896,07/29/2015,49.52,47.39,"3,453.8","3,322.9",49.52,47.39,"1,101.00","1,089.10",49.52,47.39,0.13
1897,07/28/2015,48.44,46.68,"3,437.1","3,251.0",48.44,46.68,"1,097.50","1,090.90",48.44,46.68,0.13
1898,07/27/2015,48.2,46.91,"3,494.9","3,357.1",48.2,46.91,"1,104.20","1,088.00",48.2,46.91,0.13
1899,07/24/2015,49.03,47.72,"3,425.1","3,198.5",49.03,47.72,"1,101.00","1,073.00",49.03,47.72,0.13
1900,07/23/2015,49.63,48.21,"3,295.1","3,166.5",49.63,48.21,"1,105.00","1,086.40",49.63,48.21,0.13
1901,07/22/2015,50.71,49.04,"3,344.0","2,875.9",50.71,49.04,"1,102.00","1,086.60",50.71,49.04,0.13
1902,07/21/2015,51.02,49.77,"2,892.7","2,779.5",51.02,49.77,"1,108.00","1,096.80",51.02,49.77,0.13
1903,07/20/2015,51.26,49.85,"2,822.9","2,717.6",51.26,49.85,"1,131.40","1,088.80",51.26,49.85,0.13
1904,07/17/2015,51.23,50.14,"2,773.8","2,668.9",51.23,50.14,"1,144.20","1,130.20",51.23,50.14,0.13
1905,07/16/2015,52.17,50.84,"2,946.0","2,659.6",52.17,50.84,"1,148.20","1,141.70",52.17,50.84,0.13
1906,07/15/2015,53.5,51.21,"2,916.3","2,723.1",53.5,51.21,"1,155.80","1,143.90",53.5,51.21,0.13
1907,07/14/2015,53.43,50.88,"2,773.1","2,621.7",53.43,50.88,"1,159.50","1,153.00",53.43,50.88,0.13
1908,07/13/2015,53.17,51.26,"2,812.1","2,699.4",53.17,51.26,"1,163.40","1,151.00",53.17,51.26,0.13
1909,07/10/2015,53.89,51.96,"2,843.8","2,683.6",53.89,51.96,"1,165.00","1,158.10",53.89,51.96,0.13
1910,07/09/2015,53.54,51.48,"2,712.9","2,547.7",53.54,51.48,"1,167.40","1,157.50",53.54,51.48,0.13
1911,07/08/2015,52.96,50.91,"2,631.7","2,441.5",52.96,50.91,"1,163.20","1,146.60",52.96,50.91,0.13
1912,07/07/2015,53.43,50.58,"2,779.1","2,472.6",53.43,50.58,"1,169.00","1,151.00",53.43,50.58,0.13
1913,07/06/2015,56.79,52.41,"2,798.9","2,715.7",56.79,52.41,"1,174.10","1,162.50",56.79,52.41,0.13
1914,07/03/2015,56.78,55.42,"2,856.7","2,675.6",56.78,55.42,"1,174.40","1,161.90",56.78,55.42,0.13
1915,07/02/2015,57.95,56.5,"2,876.7","2,658.6",57.95,56.5,"1,167.60","1,157.20",57.95,56.5,0.13
1916,07/01/2015,58.98,56.68,"2,874.0","2,622.5",58.98,56.68,"1,173.00","1,168.00",58.98,56.68,0.13
1917,06/30/2015,59.69,57.94,"2,932.8","2,282.1",59.69,57.94,"1,177.90","1,169.80",59.69,57.94,0.13
1918,06/29/2015,59.27,58.04,"2,412.4","2,243.1",59.27,58.04,"1,179.50","1,179.50",59.27,58.04,0.13
1919,06/26/2015,59.96,58.76,"2,400.7","2,164.6",59.96,58.76,"1,178.00","1,167.10",59.96,58.76,0.13
1920,06/25/2015,60.46,59.43,"2,233.8","1,913.8",60.46,59.43,"1,177.30","1,170.50",60.46,59.43,0.13
1921,06/24/2015,61.57,59.8,"2,044.4","1,809.0",61.57,59.8,"1,179.70","1,168.10",61.57,59.8,0.13
1922,06/23/2015,61.49,59.55,"2,237.1","1,974.0",61.49,59.55,"1,187.70","1,175.60",61.49,59.55,0.13
1923,06/22/2015,60.3,58.93,"2,370.5","2,165.4",60.3,58.93,"1,200.80","1,181.60",60.3,58.93,0.13
1924,06/19/2015,60.56,58.88,"2,436.7","2,335.0",60.56,58.88,"1,204.00","1,198.00",60.56,58.88,0.13
1925,06/18/2015,60.89,59.25,"2,424.8","2,262.1",60.89,59.25,"1,205.70","1,183.10",60.89,59.25,0.13
1926,06/17/2015,61.38,58.85,"2,412.8","2,265.5",61.38,58.85,"1,188.80","1,173.90",61.38,58.85,0.13
1927,06/16/2015,60.37,59.42,"2,530.3","2,271.8",60.37,59.42,"1,187.40","1,175.40",60.37,59.42,0.13
1928,06/15/2015,59.98,58.73,"2,576.7","2,509.6",59.98,58.73,"1,190.20","1,171.90",59.98,58.73,0.13
1929,06/12/2015,60.63,59.73,"2,568.7","2,480.6",60.63,59.73,"1,183.70","1,175.60",60.63,59.73,0.13
1930,06/11/2015,61.53,60.21,"2,617.5","2,484.7",61.53,60.21,"1,187.40","1,174.80",61.53,60.21,0.13
1931,06/10/2015,61.82,60.45,"2,634.8","2,581.8",61.82,60.45,"1,191.80","1,174.30",61.82,60.45,0.13
1932,06/09/2015,60.68,58.23,"2,642.7","2,562.0",60.68,58.23,"1,182.30","1,171.80",60.68,58.23,0.13
1933,06/08/2015,59.13,57.86,"2,658.7","2,570.0",59.13,57.86,"1,177.10","1,168.50",59.13,57.86,0.13
1934,06/05/2015,59.23,56.83,"2,617.5","2,506.3",59.23,56.83,"1,178.00","1,162.10",59.23,56.83,0.13
1935,06/04/2015,59.94,57.83,"2,555.3","2,375.9",59.94,57.83,"1,186.60","1,172.40",59.94,57.83,0.13
1936,06/03/2015,61.43,59.34,"2,529.6","2,387.5",61.43,59.34,"1,195.60","1,179.10",61.43,59.34,0.13
1937,06/02/2015,61.58,60.09,"2,576.3","2,469.5",61.58,60.09,"1,196.40","1,185.80",61.58,60.09,0.13
1938,06/01/2015,60.64,59.33,"2,605.9","2,526.5",60.64,59.33,"1,204.70","1,184.00",60.64,59.33,0.13
1939,05/29/2015,60.7,57.72,"2,616.9","2,490.1",60.7,57.72,"1,194.40","1,186.00",60.7,57.72,0.13
1940,05/28/2015,58.07,56.51,"2,585.1","2,309.6",58.07,56.51,"1,192.80","1,180.20",58.07,56.51,0.13
1941,05/27/2015,58.95,57.36,"2,584.8","2,327.3",58.95,57.36,"1,190.00","1,184.00",58.95,57.36,0.13
1942,05/26/2015,60.25,57.71,"2,660.7","2,472.4",60.25,57.71,"1,208.50","1,185.40",60.25,57.71,0.13
1943,05/25/2015,60.24,59.11,"2,741.6","2,540.4",60.24,59.11,"1,208.20","1,184.80",60.24,59.11,0.13
1944,05/22/2015,60.8,59.35,"2,757.3","2,623.2",60.8,59.35,"1,214.00","1,202.00",60.8,59.35,0.13
1945,05/21/2015,60.94,58.69,"2,804.4","2,624.4",60.94,58.69,"1,210.90","1,202.00",60.94,58.69,0.13
1946,05/20/2015,59.04,58.1,"2,800.5","2,614.0",59.04,58.1,"1,213.00","1,207.50",59.04,58.1,0.13
1947,05/19/2015,59.63,57.09,"2,617.8","2,518.8",59.63,57.09,"1,224.00","1,206.00",59.63,57.09,0.13
1948,05/18/2015,60.88,59.06,"2,676.0","2,488.6",60.88,59.06,"1,232.30","1,222.30",60.88,59.06,0.13
1949,05/15/2015,59.97,58.42,"2,690.7","2,454.8",59.97,58.42,"1,226.00","1,212.50",59.97,58.42,0.13
1950,05/14/2015,60.84,59.36,"2,536.4","2,335.3",60.84,59.36,"1,226.80","1,212.80",60.84,59.36,0.13
1951,05/13/2015,61.85,60.02,"2,521.6","2,125.6",61.85,60.02,"1,218.00","1,191.50",61.85,60.02,0.13
1952,05/12/2015,61.36,59.12,"2,803.7","2,349.0",61.36,59.12,"1,194.50","1,181.40",61.36,59.12,0.13
1953,05/11/2015,59.85,58.75,"2,784.8","2,647.4",59.85,58.75,"1,191.10","1,180.10",59.85,58.75,0.13
1954,05/08/2015,59.9,58.14,"2,985.1","2,483.6",59.9,58.14,"1,191.00","1,182.00",59.9,58.14,0.13
1955,05/07/2015,61.31,58.49,"2,977.9","2,867.3",61.31,58.49,"1,190.70","1,181.00",61.31,58.49,0.13
1956,05/06/2015,62.58,60.54,"2,914.2","2,807.4",62.58,60.54,"1,195.80","1,190.00",62.58,60.54,0.13
1957,05/05/2015,61.1,58.63,"2,852.1","2,786.1",61.1,58.63,"1,197.80","1,190.00",61.1,58.63,0.13
1958,05/04/2015,59.73,58.45,"2,808.4","2,623.6",59.73,58.45,"1,192.50","1,177.50",59.73,58.45,0.13
1959,05/01/2015,59.9,58.32,"2,880.9","2,626.6",59.9,58.32,"1,175.50","1,171.20",59.9,58.32,0.13
1960,04/30/2015,59.85,58.38,"2,931.2","2,699.7",59.85,58.38,"1,205.50","1,180.00",59.85,58.38,0.13
1961,04/29/2015,59.33,56.54,"2,705.4","2,523.9",59.33,56.54,"1,210.50","1,210.50",59.33,56.54,0.13
1962,04/28/2015,57.83,56.07,"2,559.8","2,478.2",57.83,56.07,"1,214.90","1,198.60",57.83,56.07,0.13
1963,04/27/2015,57.89,56.52,"2,582.8","2,449.9",57.89,56.52,"1,206.70","1,177.60",57.89,56.52,0.13
1964,04/24/2015,57.95,56.5,"2,494.0","2,385.6",57.95,56.5,"1,195.40","1,174.10",57.95,56.5,0.13
1965,04/23/2015,58.41,55.76,"2,460.8","2,303.3",58.41,55.76,"1,197.40","1,183.60",58.41,55.76,0.13
1966,04/22/2015,57.19,55.73,"2,330.6","2,168.4",57.19,55.73,"1,204.40","1,185.00",57.19,55.73,0.13
1967,04/21/2015,56.91,55.01,"2,329.3","2,147.1",56.91,55.01,"1,203.70","1,192.50",56.91,55.01,0.13
1968,04/20/2015,57.17,54.85,"2,337.4","2,117.3",57.17,54.85,"1,209.00","1,190.80",57.17,54.85,0.13
1969,04/17/2015,56.88,55.31,"2,300.5","2,051.1",56.88,55.31,"1,207.80","1,197.00",56.88,55.31,0.13
1970,04/16/2015,57.42,55.07,"2,322.4","1,868.6",57.42,55.07,"1,208.80","1,194.30",57.42,55.07,0.13
1971,04/15/2015,56.69,53.39,"2,616.5","2,051.4",56.69,53.39,"1,204.40","1,188.30",56.69,53.39,0.13
1972,04/14/2015,53.79,51.83,"2,781.8","2,210.5",53.79,51.83,"1,201.30","1,183.50",53.79,51.83,0.13
1973,04/13/2015,53.1,51.47,"2,497.0","2,263.3",53.1,51.47,"1,209.30","1,196.10",53.1,51.47,0.13
1974,04/10/2015,51.93,50.08,"2,286.3","2,110.8",51.93,50.08,"1,210.60","1,192.90",51.93,50.08,0.13
1975,04/09/2015,52.07,50.51,"2,264.8","1,998.6",52.07,50.51,"1,203.30","1,192.40",52.07,50.51,0.13
1976,04/08/2015,53.23,50.37,"2,094.9","1,980.1",53.23,50.37,"1,212.50","1,197.40",53.23,50.37,0.13
1977,04/07/2015,54.13,51.17,"2,048.4","1,944.4",54.13,51.17,"1,215.90","1,207.50",54.13,51.17,0.13
1978,04/06/2015,52.24,49.47,"1,969.7","1,875.3",52.24,49.47,"1,224.50","1,212.60",52.24,49.47,0.13
1979,04/03/2015,49.14,49.14,"1,980.5","1,791.1",49.14,49.14,"1,200.90","1,200.90",49.14,49.14,0.13
1980,04/02/2015,50.27,48.11,"1,842.8","1,704.0",50.27,48.11,"1,207.40","1,194.80",50.27,48.11,0.13
1981,04/01/2015,50.45,47.05,"1,752.6","1,653.7",50.45,47.05,"1,208.70","1,180.50",50.45,47.05,0.13
1982,03/31/2015,48.73,47.28,"1,776.7","1,656.8",48.73,47.28,"1,190.60","1,178.20",48.73,47.28,0.13
1983,03/30/2015,49.16,47.61,"1,802.8","1,736.1",49.16,47.61,"1,199.60","1,182.20",49.16,47.61,0.13
1984,03/27/2015,51.38,48.21,"1,770.5","1,594.6",51.38,48.21,"1,205.00","1,192.50",51.38,48.21,0.13
1985,03/26/2015,52.48,48.73,"1,822.5","1,641.2",52.48,48.73,"1,219.70","1,194.50",52.48,48.73,0.13
1986,03/25/2015,49.46,47.0,"1,864.8","1,741.5",49.46,47.0,"1,199.50","1,188.00",49.46,47.0,0.13
1987,03/24/2015,48.56,46.67,"1,766.2","1,665.0",48.56,46.67,"1,194.30","1,185.40",48.56,46.67,0.13
1988,03/23/2015,47.61,45.33,"1,757.4","1,620.0",47.61,45.33,"1,191.10","1,179.20",47.61,45.33,0.13
1989,03/20/2015,46.53,43.31,"1,667.7","1,552.9",46.53,43.31,"1,186.70","1,168.90",46.53,43.31,0.13
1990,03/19/2015,44.71,42.75,"1,572.9","1,495.2",44.71,42.75,"1,174.90","1,159.00",44.71,42.75,0.13
1991,03/18/2015,45.34,42.03,"1,560.4","1,503.9",45.34,42.03,"1,173.60","1,145.70",45.34,42.03,0.13
1992,03/17/2015,44.2,42.41,"1,588.1","1,485.0",44.2,42.41,"1,156.90","1,142.50",44.2,42.41,0.13
1993,03/16/2015,45.0,42.85,"1,609.8","1,437.1",45.0,42.85,"1,163.50","1,150.00",45.0,42.85,0.13
1994,03/13/2015,47.28,44.75,"1,496.4","1,424.1",47.28,44.75,"1,160.00","1,152.50",47.28,44.75,0.13
1995,03/12/2015,48.76,46.86,"1,471.1","1,394.8",48.76,46.86,"1,163.60","1,148.50",48.76,46.86,0.13
1996,03/11/2015,49.05,47.33,"1,448.7","1,342.8",49.05,47.33,"1,161.50","1,147.10",49.05,47.33,0.13
1997,03/10/2015,50.36,48.2,"1,358.9","1,309.7",50.36,48.2,"1,168.50","1,155.20",50.36,48.2,0.13
1998,03/09/2015,50.79,49.25,"1,343.7","1,314.2",50.79,49.25,"1,174.50","1,169.30",50.79,49.25,0.13
1999,03/06/2015,51.22,48.88,"1,356.2","1,287.6",51.22,48.88,"1,199.60","1,167.00",51.22,48.88,0.13
2000,03/05/2015,52.4,50.61,"1,346.8","1,285.3",52.4,50.61,"1,207.00","1,197.00",52.4,50.61,0.13
2001,03/04/2015,51.99,49.6,"1,309.2","1,263.0",51.99,49.6,"1,205.90","1,200.70",51.99,49.6,0.13
2002,03/03/2015,50.83,49.45,"1,272.6","1,244.2",50.83,49.45,"1,210.30","1,199.40",50.83,49.45,0.13
