tanggal,snp500_high,snp500_low,bitcoin_high,bitcoin_low,oil_high,oil_low,gold_high,gold_low,euro_to_usd_rate,us_interest_rate
2015-01-02,2072.36,2046.04,2676,2488.6,55.11,52.03,1193.3,1171.6,12.003,0.13
2015-01-05,2054.44,2017.34,2617.8,2518.8,52.73,49.68,1205.2,1189.1,11.934,0.13
2015-01-06,2030.25,1992.44,2800.5,2614,50.37,47.55,1222,1206,11.889,0.13
2015-01-07,2029.61,2005.55,2804.4,2624.4,49.31,46.83,1217.5,1210,11.839,0.13
2015-01-08,2064.08,2030.61,2757.3,2623.2,49.65,47.73,1216.4,1206.9,11.793,0.13
2015-01-09,2064.43,2038.33,2759.7,2699.5,49.61,47.16,1223.7,1208.3,11.841,0.13
2015-01-12,2049.3,2022.58,2741.6,2540.4,48.19,45.62,1235.8,1218.9,11.834,0.13
2015-01-13,2056.93,2008.25,2660.7,2472.4,46.79,44.2,1243.4,1228.4,11.772,0.13
2015-01-14,2018.4,1988.44,2584.8,2327.3,48.91,45.01,1244.6,1226.6,11.789,0.13
2015-01-15,2021.35,1991.47,2585.1,2309.6,51.27,46.07,1266.6,1227.5,11.631,0.13
2015-01-16,2020.46,1988.12,2616.9,2490.1,48.87,45.95,1281.9,1255.9,1.157,0.13
2015-01-20,2028.94,2004.49,2605.9,2526.5,48.77,45.89,1297,1273.8,11.551,0.13
2015-01-21,2038.29,2012.04,2576.3,2469.5,48.2,46.55,1307.4,1285.8,1.161,0.13
2015-01-22,2064.62,2026.38,2529.6,2387.5,49.09,45.87,1307.1,1280,11.366,0.13
2015-01-23,2062.98,2050.54,2555.3,2375.9,47.76,45.21,1302.2,1285.8,11.208,0.13
2015-01-26,2057.62,2040.97,2617.5,2506.3,46.41,44.35,1299.7,1276.4,11.239,0.13
2015-01-27,2047.86,2019.91,2658.7,2570,46.55,44.81,1297.8,1273.4,11.381,0.13
2015-01-28,2042.49,2001.49,2642.7,2562,45.83,44.08,1293.9,1280,11.288,0.13
2015-01-29,2024.64,1989.18,2634.8,2581.8,44.96,43.58,1286.6,1252.1,1.132,0.13
2015-01-30,2023.32,1993.38,2617.5,2484.7,48.35,44.31,1285.4,1257.5,11.288,0.13
2015-02-02,2021.66,1980.9,2568.7,2480.6,50.56,46.67,1283.9,1266.5,11.342,0.13
2015-02-03,2050.3,2022.71,2576.7,2509.6,54.24,49.69,1286.5,1255.8,11.481,0.13
2015-02-04,2054.74,2036.72,2530.3,2271.8,52.56,47.95,1273.3,1256.9,11.347,0.13
2015-02-05,2063.55,2043.45,2412.8,2265.5,52.1,47.36,1274.6,1256.1,11.477,0.13
2015-02-06,2072.4,2049.97,2424.8,2262.1,53.16,50.72,1269,1228.2,11.315,0.13
2015-02-09,2056.16,2041.88,2436.7,2335,53.99,51.65,1243.6,1234.4,11.324,0.13
2015-02-10,2070.86,2048.62,2370.5,2165.4,52.65,49.86,1245.9,1230.6,11.321,0.13
2015-02-11,2073.48,2057.99,2237.1,1974,51.14,48.05,1238.7,1216.5,11.334,0.13
2015-02-12,2088.53,2069.98,2044.4,1809,51.6,49.14,1232.8,1218,11.403,0.13
2015-02-13,2097.03,2086.7,2233.8,1913.8,53.43,51.03,1234.9,1222.5,11.385,0.13
2015-02-17,2101.3,2089.8,2400.7,2164.6,54.15,50.81,1236.7,1203.3,11.412,0.13
2015-02-18,2100.23,2092.15,2412.4,2243.1,53.41,50.32,1213.4,1197.2,11.397,0.13
2015-02-19,2102.13,2090.79,2932.8,2282.1,52.14,49.15,1222.9,1205.2,11.366,0.13
2015-02-20,2110.61,2085.44,2874,2622.5,51.85,49.91,1215.3,1197.7,11.381,0.13
2015-02-23,2110.05,2103,2876.7,2658.6,50.99,48.67,1210.3,1190.6,11.332,0.13
2015-02-24,2117.94,2105.87,2856.7,2675.6,50.33,48.68,1204.4,1190,11.341,0.13
2015-02-25,2119.59,2109.89,2798.9,2715.7,51.28,48.43,1211.7,1200.7,11.362,0.13
2015-02-26,2113.91,2103.76,2779.1,2472.6,51.22,47.8,1210.5,1210.5,11.198,0.13
2015-02-27,2112.74,2103.75,2631.7,2441.5,49.94,48.46,1215.9,1205.3,11.195,0.13
2015-03-02,2117.52,2104.5,2712.9,2547.7,51.04,48.71,1219,1212.1,11.185,0.13
2015-03-03,2115.76,2098.26,2843.8,2683.6,50.83,49.45,1210.3,1199.4,11.176,0.13
2015-03-04,2107.72,2087.62,2812.1,2699.4,51.99,49.6,1205.9,1200.7,11.079,0.13
2015-03-05,2104.25,2095.22,2773.1,2621.7,52.4,50.61,1207,1197,11.031,0.13
2015-03-06,2100.91,2067.27,2916.3,2723.1,51.22,48.88,1199.6,1167,10.844,0.13
2015-03-09,2083.49,2072.21,2946,2659.6,50.79,49.25,1174.5,1169.3,10.852,0.13
2015-03-10,2076.14,2044.16,2773.8,2668.9,50.36,48.2,1168.5,1155.2,10.698,0.13
2015-03-11,2050.08,2039.69,2822.9,2717.6,49.05,47.33,1161.5,1147.1,10.547,0.13
2015-03-12,2066.41,2041.1,2892.7,2779.5,48.76,46.86,1163.6,1148.5,10.635,0.13
2015-03-13,2064.56,2041.17,3344,2875.9,47.28,44.75,1160,1152.5,10.495,0.13
2015-03-16,2081.41,2055.35,3295.1,3166.5,45,42.85,1163.5,1150,10.568,0.13
2015-03-17,2080.59,2065.08,3425.1,3198.5,44.2,42.41,1156.9,1142.5,10.598,0.13
2015-03-18,2106.85,2061.23,3494.9,3357.1,45.34,42.03,1173.6,1145.7,10.867,0.13
2015-03-19,2098.69,2085.56,3437.1,3251,44.71,42.75,1174.9,1159,1.066,0.13
2015-03-20,2113.92,2090.32,3453.8,3322.9,46.53,43.31,1186.7,1168.9,10.822,0.13
2015-03-23,2114.86,2104.42,3706.5,3409.8,47.61,45.33,1191.1,1179.2,10.947,0.13
2015-03-24,2107.63,2091.5,3967.3,3611.4,48.56,46.67,1194.3,1185.4,10.926,0.13
2015-03-25,2097.43,2061.05,4189.4,3847.3,49.46,47,1199.5,1188,10.972,0.13
2015-03-26,2067.15,2045.5,4336.7,3978.9,52.48,48.73,1219.7,1194.5,10.884,0.13
2015-03-27,2062.83,2052.96,4436.5,3837.1,51.38,48.21,1205,1192.5,10.888,0.13
2015-03-30,2088.97,2064.11,4398.1,3938.6,49.16,47.61,1199.6,1182.2,10.834,0.13
2015-03-31,2084.05,2067.04,4487.5,4194.1,48.73,47.28,1190.6,1178.2,10.731,0.13
2015-04-01,2067.63,2048.38,4362.7,3978.3,50.45,47.05,1208.7,1180.5,10.764,0.13
2015-04-02,2072.17,2057.32,4189.7,3957.5,50.27,48.11,1207.4,1194.8,10.884,0.13
2015-04-06,2086.99,2056.52,4182.3,4034.4,52.24,49.47,1224.5,1212.6,10.924,0.13
2015-04-07,2089.81,2076.1,4097.3,3966.9,54.13,51.17,1215.9,1207.5,10.816,0.13
2015-04-08,2086.69,2073.3,4142.7,3612.2,53.23,50.37,1212.5,1197.4,10.781,0.13
2015-04-09,2093.31,2074.29,4255.6,4070.5,52.07,50.51,1203.3,1192.4,10.659,0.13
2015-04-10,2102.61,2091.51,4364.1,4111.7,51.93,50.08,1210.6,1192.9,10.604,0.13
2015-04-13,2107.65,2092.33,4461.7,4292.6,53.1,51.47,1209.3,1196.1,10.568,0.13
2015-04-14,2098.62,2083.24,4379.3,4263.3,53.79,51.83,1201.3,1183.5,10.654,0.13
2015-04-15,2111.91,2097.82,4408.2,4321.1,56.69,53.39,1204.4,1188.3,10.686,0.13
2015-04-16,2111.3,2100.02,4403.1,4195.2,57.42,55.07,1208.8,1194.3,10.762,0.13
2015-04-17,2102.58,2072.37,4647.8,4350.2,56.88,55.31,1207.8,1197,10.807,0.13
2015-04-20,2103.94,2084.11,4644.1,4491.8,57.17,54.85,1209,1190.8,10.737,0.13
2015-04-21,2109.64,2094.38,4765.1,4580.1,56.91,55.01,1203.7,1192.5,10.736,0.13
2015-04-22,2109.98,2091.05,4925.2,4690.2,57.19,55.73,1204.4,1185,10.726,0.13
2015-04-23,2120.49,2103.19,4976.5,4448.6,58.41,55.76,1197.4,1183.6,10.827,0.13
2015-04-24,2120.92,2112.8,4719.8,4397.7,57.95,56.5,1195.4,1174.1,10.874,0.13
2015-04-27,2125.92,2107.04,4621,4098.6,57.89,56.52,1206.7,1177.6,10.888,0.13
2015-04-28,2116.09,2094.89,4496.7,4004.6,57.83,56.07,1214.9,1198.6,10.981,0.13
2015-04-29,2113.65,2097.41,4660,4401.5,59.33,56.54,1210.5,1210.5,11.132,0.13
2015-04-30,2105.52,2077.59,4690.5,4493.2,59.85,58.38,1205.5,1180,11.225,0.13
2015-05-01,2108.41,2087.38,4699.6,4130.9,59.9,58.32,1175.5,1171.2,11.202,0.13
2015-05-04,2120.95,2110.23,4402.1,4185.3,59.73,58.45,1192.5,1177.5,11.146,0.13
2015-05-05,2115.24,2088.46,4338.1,4032.1,61.1,58.63,1197.8,1190,11.186,0.13
2015-05-06,2098.42,2067.93,4364.4,4134.6,62.58,60.54,1195.8,1190,11.353,0.13
2015-05-07,2092.9,2074.99,4387.8,4075,61.31,58.49,1190.7,1181,11.267,0.13
2015-05-08,2117.66,2092.13,4174.6,3752,59.9,58.14,1191,1182,11.204,0.13
2015-05-11,2117.69,2104.58,3930.7,3219,59.85,58.75,1191.1,1180.1,11.155,0.13
2015-05-12,2105.06,2085.57,3824.4,2979.9,61.36,59.12,1194.5,1181.4,11.214,0.13
2015-05-13,2110.19,2096.04,3893.7,3551.8,61.85,60.02,1218,1191.5,11.357,0.13
2015-05-14,2121.45,2100.43,3796.6,3485.8,60.84,59.36,1226.8,1212.8,1.141,0.13
2015-05-15,2123.89,2116.79,4122.8,3689,59.97,58.42,1226,1212.5,11.452,0.13
2015-05-18,2131.78,2120.01,4120.7,3852.2,60.88,59.06,1232.3,1222.3,11.315,0.13
2015-05-19,2133.02,2124.5,4053,3846.8,59.63,57.09,1224,1206,11.149,0.13
2015-05-20,2134.72,2122.59,3912.8,3576.5,59.04,58.1,1213,1207.5,11.093,0.13
2015-05-21,2134.28,2122.95,3753.5,3505.8,60.94,58.69,1210.9,1202,11.113,0.13
2015-05-22,2132.15,2126.06,3813.4,3563.2,60.8,59.35,1214,1202,11.018,0.13
2015-05-26,2125.34,2099.18,3790.9,3633.9,60.25,57.71,1208.5,1185.4,10.873,0.13
2015-05-27,2126.22,2105.13,3971.5,3665.7,58.95,57.36,1190,1184,10.905,0.13
2015-05-28,2122.27,2112.86,3982.3,3858.8,58.07,56.51,1192.8,1180.2,10.949,0.13
2015-05-29,2120.66,2104.89,4232.4,3882.1,60.7,57.72,1194.4,1186,10.988,0.13
2015-06-01,2119.15,2102.54,4274.6,4112.9,60.64,59.33,1204.7,1184,10.928,0.13
2015-06-02,2117.59,2099.14,4237.5,4030.4,61.58,60.09,1196.4,1185.8,11.155,0.13
2015-06-03,2121.92,2109.61,4383.3,4164.3,61.43,59.34,1195.6,1179.1,11.275,0.13
2015-06-04,2112.89,2093.23,4412.6,4258.3,59.94,57.83,1186.6,1172.4,11.239,0.13
2015-06-05,2100.99,2085.67,4477.4,4364.7,59.23,56.83,1178,1162.1,11.113,0.13
2015-06-08,2093.01,2079.11,4436,4230.7,59.13,57.86,1177.1,1168.5,11.292,0.13
2015-06-09,2085.62,2072.14,4355.3,4183.6,60.68,58.23,1182.3,1171.8,11.284,0.13
2015-06-10,2108.5,2081.12,4365.8,4143.4,61.82,60.45,1191.8,1174.3,11.326,0.13
2015-06-11,2115.02,2106.24,4422.1,4296.9,61.53,60.21,1187.4,1174.8,11.258,0.13
2015-06-12,2107.43,2091.33,4472.9,4319.5,60.63,59.73,1183.7,1175.6,11.269,0.13
2015-06-15,2091.34,2072.49,4622.9,4419.4,59.98,58.73,1190.2,1171.9,11.284,0.13
2015-06-16,2097.4,2082.1,4875.4,4556.1,60.37,59.42,1187.4,1175.4,11.248,0.13
2015-06-17,2106.79,2088.86,4930,4722.8,61.38,58.85,1188.8,1173.9,11.337,0.13
2015-06-18,2126.65,2101.58,4874.9,4718.6,60.89,59.25,1205.7,1183.1,1.136,0.13
2015-06-19,2121.64,2109.45,5432.6,4815,60.56,58.88,1204,1198,11.353,0.13
2015-06-22,2129.87,2112.5,5852.8,5392,60.3,58.93,1200.8,1181.6,11.341,0.13
2015-06-23,2128.03,2119.89,5839.6,5568.9,61.49,59.55,1187.7,1175.6,1.117,0.13
2015-06-24,2125.1,2108.58,5862.7,5448.2,61.57,59.8,1179.7,1168.1,11.207,0.13
2015-06-25,2116.04,2101.78,5795.3,5576.1,60.46,59.43,1177.3,1170.5,11.204,0.13
2015-06-26,2108.92,2095.38,5773.3,5521.1,59.96,58.76,1178,1167.1,11.166,0.13
2015-06-29,2098.63,2056.64,5601.3,5114.9,59.27,58.04,1179.5,1179.5,11.236,0.13
2015-06-30,2074.28,2056.32,5737.4,5517.6,59.69,57.94,1177.9,1169.8,11.138,0.13
2015-07-01,2082.78,2067,6075.3,5611.4,58.98,56.68,1173,1168,11.054,0.13
2015-07-02,2085.06,2071.02,6187.2,5874.5,57.95,56.5,1167.6,1157.2,11.084,0.13
2015-07-06,2078.61,2058.4,6070.6,5723,56.79,52.41,1174.1,1162.5,11.057,0.13
2015-07-07,2083.74,2044.02,6049,5644.2,53.43,50.58,1169,1151,11.012,0.13
2015-07-08,2077.66,2044.66,5904.6,5463.4,52.96,50.91,1163.2,1146.6,11.077,0.13
2015-07-09,2074.28,2049.73,5748,5375.6,53.54,51.48,1167.4,1157.5,11.038,0.13
2015-07-10,2081.31,2052.74,5970.4,5689.9,53.89,51.96,1165,1158.1,11.164,0.13
2015-07-13,2100.67,2080.03,5997.8,5692.3,53.17,51.26,1163.4,1151,11.004,0.13
2015-07-14,2111.98,2098.18,5871,5654.8,53.43,50.88,1159.5,1153,11.012,0.13
2015-07-15,2114.14,2102.49,6295.4,5679.4,53.5,51.21,1155.8,1143.9,10.949,0.13
2015-07-16,2124.42,2110.55,6226.2,6019,52.17,50.84,1148.2,1141.7,10.875,0.13
2015-07-17,2128.91,2119.88,6467.2,6090.8,51.23,50.14,1144.2,1130.2,10.829,0.13
2015-07-20,2132.82,2123.65,6738.7,6355,51.26,49.85,1131.4,1088.8,10.827,0.13
2015-07-21,2128.49,2115.4,7339.9,6737.8,51.02,49.77,1108,1096.8,10.937,0.13
2015-07-22,2118.51,2110,7445.6,6938.9,50.71,49.04,1102,1086.6,10.934,0.13
2015-07-23,2116.87,2098.63,7492.2,6957.8,49.63,48.21,1105,1086.4,10.983,0.13
2015-07-24,2106.01,2077.09,7599.4,7284.3,49.03,47.72,1101,1073,10.984,0.13
2015-07-27,2078.19,2063.52,7429.7,6934.7,48.2,46.91,1104.2,1088,11.094,0.13
2015-07-28,2095.6,2069.09,7222.4,6957.8,48.44,46.68,1097.5,1090.9,11.059,0.13
2015-07-29,2110.6,2094.08,7869.1,7027,49.52,47.39,1101,1089.1,10.986,0.13
2015-07-30,2110.48,2094.97,7457.1,7040.8,49.36,48.34,1097.3,1081.3,10.933,0.13
2015-07-31,2114.24,2102.07,7319,6406,48.62,46.7,1102.5,1079.1,10.988,0.13
2015-08-03,2105.7,2087.31,6821.5,6197.9,46.94,45.08,1097,1084.8,10.951,0.13
2015-08-04,2102.51,2088.6,6490.5,5493.6,46.23,45.29,1093.8,1079.8,10.882,0.13
2015-08-05,2112.66,2095.27,6760.1,5828.3,46.7,44.83,1091.3,1081.7,10.906,0.13
2015-08-06,2103.32,2075.53,6728.6,6419.2,45.27,44.2,1093.1,1082.9,10.925,0.13
2015-08-07,2082.61,2067.91,7330.1,6596.9,45.16,43.7,1098.7,1081.1,10.968,0.13
2015-08-10,2105.35,2080.98,7964.6,7119.2,45.01,43.35,1108.2,1088.8,11.019,0.13
2015-08-11,2102.66,2076.49,8000.2,7534.7,45.34,42.69,1118.5,1093.2,1.104,0.13
2015-08-12,2089.06,2052.09,7857.5,7458.9,43.87,42.8,1125.3,1101,11.157,0.13
2015-08-13,2092.93,2078.26,8100.9,7675.4,43.72,41.91,1126,1112.9,11.149,0.13
2015-08-14,2092.45,2080.61,8294.1,7947.3,42.96,41.35,1120,1110.9,11.107,0.13
2015-08-17,2102.87,2079.3,8368.4,7819.1,42.69,41.64,1121.8,1112.8,11.081,0.13
2015-08-18,2103.47,2094.14,8304.4,8091.6,42.9,41.43,1120.2,1108.4,11.021,0.13
2015-08-19,2096.17,2070.53,8266.5,8012.4,42.68,40.4,1133.8,1115.5,11.119,0.13
2015-08-20,2076.61,2035.73,8332.9,7900.2,41.48,40.21,1153.2,1131.7,11.242,0.13
2015-08-21,2034.08,1970.89,8762,8153.7,41.4,39.86,1167,1148.1,11.389,0.13
2015-08-24,1965.15,1867.01,9474.6,8746.6,40.47,37.75,1169.1,1145,1.162,0.13
2015-08-25,1948.04,1867.08,9733.6,9316.8,39.89,38.16,1155.5,1133.9,11.517,0.13
2015-08-26,1943.09,1872.75,9969.6,9638.2,39.86,38.52,1145.6,1116.6,11.315,0.13
2015-08-27,1989.6,1942.77,11417.8,8938.7,42.86,38.95,1128,1116.9,11.245,0.13
2015-08-28,1993.48,1975.19,10689.1,9023.8,45.9,41.78,1133.7,1133.7,11.179,0.13
2015-08-31,1986.73,1965.98,10942.8,9420.9,49.33,43.6,1130.2,1127.3,11.214,0.13
2015-09-01,1970.09,1903.07,11175.2,10715.5,48.87,44.15,1141,1139.8,11.319,0.13
2015-09-02,1948.91,1916.52,11851.1,10578.4,46.77,43.21,1134.6,1131.7,11.227,0.13
2015-09-03,1975.01,1944.72,11624.6,10917.8,48.42,45.65,1127.9,1126.6,11.124,0.13
2015-09-04,1947.76,1911.21,11901.9,11486.1,47.23,45.61,1126.7,1117.5,11.147,0.13
2015-09-08,1970.42,1927.3,13843.2,11661.8,46.41,44.14,1124.5,1117.5,1.12,0.13
2015-09-09,1988.63,1937.88,16879.3,13401.6,46.26,44.05,1116.7,1103.9,11.207,0.13
2015-09-10,1965.29,1937.19,17294.8,13906.1,46.04,43.36,1111.6,1109.4,1.128,0.13
2015-09-11,1961.05,1939.19,16313.2,13151.5,45.88,44.16,1111.1,1104,1.134,0.13
2015-09-14,1963.06,1948.27,15783.2,13031,44.97,43.59,1108.1,1104,11.321,0.13
2015-09-15,1983.19,1954.3,17399.2,15024.6,45.25,43.92,1107.5,1102.5,11.267,0.13
2015-09-16,1997.26,1977.93,17560.7,16254.5,47.35,44.82,1121.9,1105.1,1.129,0.13
2015-09-17,2020.86,1986.73,17268,15669.9,47.71,46.33,1131.8,1116.3,11.437,0.13
2015-09-18,1989.66,1953.45,16941.1,16023.6,47.03,44.24,1139.5,1128.6,11.305,0.13
2015-09-21,1979.64,1955.8,17987,16442.2,46.74,44.69,1139.2,1131.3,11.189,0.13
2015-09-22,1961.39,1929.22,19587.7,17318.5,46.48,45.14,1135,1121,1.112,0.13
2015-09-23,1949.52,1932.57,19870.6,18750.9,47.15,44.41,1132.5,1121.7,11.187,0.13
2015-09-24,1937.17,1908.92,19221.1,18114.4,45.18,43.71,1154.9,1130.2,1.123,0.13
2015-09-25,1952.89,1921.5,19022,16812.8,46.38,44.86,1149.7,1141.6,11.195,0.13
2015-09-28,1929.18,1879.21,17813.6,15642.7,45.5,44.3,1146.9,1127.5,11.246,0.13
2015-09-29,1899.48,1871.91,17301.8,14953,45.7,44.3,1134.3,1123.5,11.249,0.13
2015-09-30,1920.53,1887.14,15823.7,10875.7,45.85,44.68,1127.7,1110.8,11.177,0.13
2015-10-01,1927.21,1900.7,15493.2,13356.1,47.1,44.63,1118.5,1110.3,11.195,0.13
2015-10-02,1951.36,1893.7,14413.7,12166.5,45.81,43.97,1140.9,1103.8,11.211,0.13
2015-10-05,1989.17,1954.33,14467.4,13010.7,46.94,45.21,1141.6,1129.6,11.185,0.13
2015-10-06,1991.62,1971.99,16094.7,13748.5,49.08,45.73,1151,1134.5,11.271,0.13
2015-10-07,1999.31,1976.44,16514.6,14534.7,49.71,47.7,1153.6,1141.3,11.235,0.13
2015-10-08,2016.5,1987.53,15505.5,13466.1,50.07,47.76,1150.9,1135.9,11.279,0.13
2015-10-09,2020.13,2007.61,15109.8,13951.1,50.92,49.17,1159.3,1138,11.358,0.13
2015-10-12,2018.66,2010.55,14461.5,11962.1,50.13,47.04,1168.6,1154.3,11.355,0.13
2015-10-13,2022.34,2001.78,14241.8,12359.4,48.43,46.44,1168.6,1151.3,11.379,0.13
2015-10-14,2009.56,1990.73,13921.5,12877.7,46.96,45.94,1189.9,1162.5,11.473,0.13
2015-10-15,2024.15,1996.47,15306.1,12934.2,47.02,45.23,1191.7,1173.9,11.383,0.13
2015-10-16,2033.54,2020.46,15435,14579.7,47.5,46.16,1184.8,1174.3,11.347,0.13
2015-10-19,2034.45,2022.31,15408.7,14244.7,47.49,45.85,1178.2,1168.3,11.327,0.13
2015-10-20,2039.12,2026.61,17126.9,14832.4,46.52,45.23,1181.4,1167.2,11.345,0.13
2015-10-21,2037.97,2017.22,17252.8,16286.6,46.08,44.86,1179.3,1163.2,11.339,0.13
2015-10-22,2055.2,2021.88,17184.8,15791.1,46.1,44.9,1171.8,1161.4,11.107,0.13
2015-10-23,2079.74,2058.19,16302.9,13902.3,45.75,44.2,1179.4,1158.6,11.018,0.13
2015-10-26,2075.14,2066.53,15324.6,14613.4,44.94,43.64,1169.6,1162,11.056,0.13
2015-10-27,2070.37,2058.84,15045.4,13613.1,43.91,42.58,1168.8,1160.5,11.048,0.13
2015-10-28,2090.35,2063.11,15109.1,13048.3,46.22,43.06,1183.1,1152.1,1.092,0.13
2015-10-29,2092.52,2082.63,14176.4,13410,46.79,45.16,1147.7,1147.7,10.976,0.13
2015-10-30,2094.32,2079.34,14640.7,13888.2,47.03,45.48,1142.4,1139.3,11.006,0.13
2015-11-02,2106.2,2080.76,14446.1,13094.7,46.73,45.56,1141.1,1133.8,11.015,0.13
2015-11-03,2116.48,2097.51,14396.6,13475.4,48.36,45.96,1135.5,1114.4,10.968,0.13
2015-11-04,2114.59,2096.98,13711,10050.7,48.28,46.17,1121,1106.7,10.863,0.13
2015-11-05,2108.78,2090.41,11769.6,9271.3,46.65,45.12,1111.1,1103.1,10.884,0.13
2015-11-06,2101.91,2083.74,12004.7,10660.2,45.64,44.11,1108.4,1085,10.741,0.13
2015-11-09,2096.56,2068.24,11973.2,10901.5,45.12,43.64,1093.3,1089,10.752,0.13
2015-11-10,2083.67,2069.91,13082.2,11567.3,44.76,43.57,1093.2,1086.4,10.724,0.13
2015-11-11,2086.94,2074.85,12860.2,11164.5,44.11,42.62,1092.5,1084,10.744,0.13
2015-11-12,2072.29,2045.66,11970.9,10136.8,43.33,41.54,1088.5,1074.6,10.817,0.13
2015-11-13,2044.64,2022.02,11438,10056.6,42.21,40.22,1084.2,1080.7,10.779,0.13
2015-11-16,2053.22,2019.39,11549.5,10584.5,42.25,40.06,1096.5,1082.1,10.686,0.13
2015-11-17,2066.69,2045.9,11740.9,10983.8,42.03,40.58,1083.3,1065.7,10.644,0.13
2015-11-18,2085.31,2051.99,11655.3,10389.4,41.55,39.91,1071,1066.1,10.659,0.13
2015-11-19,2086.74,2078.76,11621.7,10908.4,41.05,39.89,1085,1070.3,10.734,0.13
2015-11-20,2097.06,2082.82,12112.7,11433.3,40.99,38.99,1087.3,1075.1,10.646,0.13
2015-11-23,2095.61,2081.39,11888.1,11119,42.75,40.41,1075,1065,10.636,0.13
2015-11-24,2094.12,2070.29,11277.2,9917.7,43.46,41.86,1080,1069.6,10.641,0.13
2015-11-25,2093,2086.3,10397.7,9742.2,43.25,41.72,1079.5,1067.5,10.627,0.13
2015-11-27,2093.29,2084.13,10303,8789.2,43.3,41.67,1073.9,1051.6,10.593,0.13
2015-11-30,2093.81,2080.41,9201.4,7915.8,42.61,41.5,1069.1,1052.2,10.564,0.13
2015-12-01,2103.37,2082.93,9506.9,8249.3,42.23,41.17,1074,1062.6,10.631,0.13
2015-12-02,2104.27,2077.11,9382.1,7932.1,41.97,39.84,1071,1049.4,10.615,0.13
2015-12-03,2085,2042.35,8383.2,6651.9,41.78,40.07,1064.5,1045.4,10.941,0.13
2015-12-04,2093.84,2051.24,7896.2,5996.6,42,39.6,1088.3,1057.2,10.886,0.13
2015-12-07,2090.42,2066.78,8536.5,7196.6,40.15,37.5,1086.1,1065,10.835,0.13
2015-12-08,2073.85,2052.32,8489.9,7595.1,38.58,36.64,1078.4,1066.8,10.894,0.13
2015-12-09,2080.33,2036.53,8735.6,7784.6,38.99,36.87,1085,1068.7,11.025,0.13
2015-12-10,2067.65,2045.67,9066.6,8172.2,37.54,36.38,1076,1068.8,10.941,0.13
2015-12-11,2047.27,2008.8,8564.2,7843.7,36.84,35.16,1079.1,1061.7,10.989,0.13
2015-12-14,2022.92,1993.26,8984.9,8083.6,36.7,34.53,1077.3,1058.1,10.992,0.13
2015-12-15,2053.87,2025.55,8942.7,8378,37.88,36.03,1067.9,1057.4,10.928,0.13
2015-12-16,2076.72,2042.43,9500,8541.6,37.35,35.29,1077.9,1060.2,10.913,0.13
2015-12-17,2076.37,2041.66,10206.8,9348.5,35.84,34.63,1072.7,1046.8,10.825,0.13
2015-12-18,2040.81,2005.33,10294.3,9707.7,35.57,34.29,1071,1050,10.868,0.13
2015-12-21,2022.9,2005.93,11095.9,10070.9,34.86,33.98,1081.4,1063.1,10.915,0.13
2015-12-22,2042.74,2020.49,11271.6,10137.2,36.54,35.66,1080.3,1071.2,10.955,0.13
2015-12-23,2064.73,2042.2,11250.5,10324.8,37.95,36.28,1074.9,1067.6,10.909,0.13
2015-12-24,2067.36,2058.73,11791.5,11119.9,38.28,37.38,1076.6,1069.5,10.972,0.13
2015-12-28,2057.77,2044.2,11289.7,10252.2,38.09,36.6,1076.5,1065.7,10.968,0.13
2015-12-29,2081.56,2060.54,10930.2,9743.9,37.94,36.66,1074.6,1066.7,10.917,0.13
2015-12-30,2077.34,2061.97,10419.1,9597.8,37.4,36.4,1060.1,1060.1,10.932,0.13
2015-12-31,2062.54,2043.62,10506.1,9394.5,37.79,36.22,1062.3,1059,10.861,0.13
2016-01-04,2038.2,1989.68,9860.3,9330.1,38.39,36.33,1082.3,1062.5,10.831,0.39
2016-01-05,2021.94,2004.17,10378.4,9410.3,37.1,35.74,1081.6,1076.2,10.748,0.39
2016-01-06,2011.71,1979.05,10867.2,10120.5,36.39,33.77,1094.7,1077.4,10.781,0.39
2016-01-07,1985.32,1938.83,11070.7,10303.4,34.26,32.1,1109.6,1091.4,10.936,0.39
2016-01-08,1960.4,1918.46,11047.8,10248.7,34.34,32.64,1109.7,1093,10.932,0.39
2016-01-11,1935.65,1901.1,11167,10677.1,33.2,30.88,1107.3,1094.4,1.086,0.39
2016-01-12,1947.38,1914.35,11420.7,9585.5,32.21,29.93,1097.1,1083.6,10.857,0.39
2016-01-13,1950.33,1886.41,11490.3,10878.4,31.71,30.1,1095,1080.5,10.877,0.39
2016-01-14,1934.47,1878.93,11506.9,11281.2,31.77,30.28,1093.5,1071.3,10.865,0.39
2016-01-15,1916.68,1857.83,11316.4,10412,31.18,29.13,1096.9,1077.1,10.917,0.39
2016-01-19,1901.44,1864.6,10899,9422.1,30.21,28.21,1093.4,1082,10.909,0.39
2016-01-20,1876.18,1812.29,10109,9037,28.58,26.19,1109.1,1087.5,10.891,0.39
2016-01-21,1889.85,1848.98,9420.5,8351,30.25,27.87,1103.8,1092.3,10.874,0.39
2016-01-22,1908.85,1877.4,9500,8691.1,32.35,29.53,1101.4,1094.6,10.797,0.39
2016-01-25,1906.28,1875.97,9719.6,8516.4,32.74,29.68,1109.4,1097.9,10.849,0.39
2016-01-26,1906.73,1878.79,9892.2,8804.1,32.41,29.25,1123.2,1107.8,10.871,0.39
